,RGS1,MID1IP1,SAP30,BTC,DUSP2,PRL,CCDC19,TMEM184B,CCDC66,BBC3,SYAP1,C1QA,ATG2A,IL10,KLHL21,HPGD,MIRLET7BHG,KCNK7,MADCAM1,CREM,KIAA0087,HMBOX1,NOV,MUC13,EPHB1,TIGD3,CCDC153,TGM3,LOC100507006,PPP1R12B,F11R,CD22,STYXL1,LRRC6,BTLA,DNAJB1,RPGRIP1,VNN3,KIAA1257,GK5,RELL1,ISY1-RAB43,DNAH12,PLEKHG3,KIR3DL1,ITPKB-IT1,JOSD1,SLC1A3,COL8A2,ADAMTS2,GRAMD1C,S1PR5,MME,SPARCL1,SCYL1,NUP133,FGF9,RGS9,KIR2DS4,LRRC2,LOC100131043,SAG,VPS18,ALDH1A1,VSIG4,MCM9,PRO0471,ZNF793,SYT1,BTG2,C1QB,IFRD1,COL6A6,ZNF230,IRS2,RAF1,HS3ST1,PLA2G7,CYMP,KALRN,CCDC7,PYGO1,KIR3DL3,RUNX2,MYBPH,TRIB1,NFASC,LOC100506403,SNORA21,CHI3L1,VMO1,TUFT1,NRG1,C1QC,DRD5,PIM2,XG,SEMA6B,STMN2,ERMN,GPR174,IKZF3,LRWD1,PIK3IP1,APOA5,GOT1,GLI3,PPP6R1,PRDM8,CPSF3L,UBN1,LOC100507616,CASS4,SYN2,CD86,NEK10,ZNF222,MINPP1,KIAA1841,PRKDC,CCDC147,SPAG9,IKBKB,FAM107A,CHSY1,P2RY1,FOXK2,LRRC31,GJB4,ALG2,UPK3A,KIR2DL5A,KIAA0319L,SPHKAP,MALAT1,CR2,RPS6KA5,KLF8,BTBD18,KIR2DL2,NSMAF,EXOC3L4,SPATA2L,ARFGAP3,AREG,BTNL3,FOSB,ACVRL1,MYOM2,OXR1,RFC3,CCDC151,HAL,EMR3,RTN1,HECW2,L2HGDH,ARAP3,TIGIT,KRTAP4-6,THRB,P2RY12,TTC18,INHBB
GLI3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0024677380203894884,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.6435766194465297e-09,1.0,1.0,1.0,0.3270025902419704,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21405827852900228,1.0,1.0,1.0,1.0,1.0,3.150287698938352e-28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4033984653031013,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.148936630560882,1.0,1.0,1.1366340598578283e-71,0.2599739256919026,1.0,0.595576084990074,1.0,1.0,0.10214702391638772,1.0,1.0,1.0,1.0,1.9220771080662593e-05,1.0,1.0,1.254840561608673e-49,1.0,1.0,1.0,1.0,0.012163654435194415,1.0,1.0,1.0,1.7395083186103032e-07,1.0,1.0,1.0,0.9788286668786569,1.0,1.0,0.2850455892052607,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9700425329351178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0215347962089103e-205,1.0,1.0,8.070178792295982e-11,1.0,1.0,0.6254470980314235,1.0,0.6721199915959342,1.0,1.0,1.0,1.0,0.8498099039499802,1.0,0.4974578014289387,1.0,1.0,1.0,1.0,1.0,1.0,3.208378202477755e-20
PPP6R1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9952411697131214,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.886902474539962e-12,3.66484699188057e-14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.34707061425904917,1.0,1.0,1.0,1.0,0.5068272294391557,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5807997867323147e-145,1.0,0.944917377076685,3.508684605903394e-34,1.0,1.0,1.0,1.0,1.0,0.9098514819971659,1.0,0.6020735694740195,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1710613132421568,6.907031570623674e-20,1.0,1.0,1.0,1.0,0.3326367857434329,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.1173340403241535e-108,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9396724869826879,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PRDM8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4571294436686763e-27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0907160599869538e-10,1.0,1.0,1.0,0.014174992389778322,0.9677141482253244,1.0,1.0,0.630491324905602,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.371129896004036e-07,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.971660834702738e-76,1.0,1.0,0.35556011968703083,1.0,1.0,1.0,1.0,1.0,8.929309815608231e-281,1.0,0.0006169297029925097,1.0,0.12631681557277794,0.0020452960495131946,1.0,1.0,6.277511755919072e-175,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.38927239862592e-07,1.0,0.6020148202548508,0.20667233462933354,1.0,1.0,1.0,1.0,1.0,1.0,1.5123668355992887e-26,1.0,1.1724389291712103e-29,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4899228533607055,1.0,1.0,1.0,1.0,2.3307338196341066e-86,1.0,1.0,0.6554978760956889,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.70515857354788,1.0,1.0,1.0,1.0,7.136141728414971e-11,1.0,0.23197941137095401,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7504181121372989,1.0
CPSF3L,1.0,3.2125324405862467e-125,1.0,1.0,1.0,1.0,1.0,5.98392893039832e-37,1.0,1.0,1.0,0.9478808546145023,1.0,1.0,1.0,1.0,7.909796357934296e-32,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.59069522503955e-155,1.0,7.926221816274506e-12,1.0,0.25280201297186355,1.0,1.0,1.0,1.0,0.1951843317833497,0.35753852525297214,1.0,1.0,1.0,6.871258835152649e-30,6.380925006675706e-18,1.0,1.0,1.0,0.6289286425071197,1.0,1.0,1.7713697178545487e-97,5.737956866774477e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.821058971776149e-72,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08423573969558958,1.0,0.015013138967318295,1.0,1.2262244026865787e-11,0.003360851244646595,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5624073402799026e-25,1.0,0.4115765823210966,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00025978636689627413,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.505817082865915e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.5516823692543807e-31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.845588656037787e-13,1.0,1.0,0.2751123392574837,1.0,1.0,1.0,1.0,1.0,4.500393767277185e-05,1.0,1.0,1.0,1.0,0.6782061011225908,1.0,0.26504258037744055,1.0,1.0,1.0,1.0,1.0,1.2254503000006343e-64,1.0,0.35918602760805285,1.0,1.0,1.0,0.0023036547696488655,4.181016406601946e-06
UBN1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,6.570382582879874e-06,1.0,1.0,7.858049291540073e-72,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06419419090298817,1.0,0.467623851956839,1.0,1.0,3.6178210771453014e-14,1.0,1.0,1.0653798744890564e-129,1.0,1.0,7.0407230796503485e-12,1.0,1.0742782377952924e-90,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.219978447132853e-64,1.0,1.0,1.0,1.0,0.548777770254951,1.0,5.4007937088920254e-18,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.881375779835258e-107,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.012163654435194415,1.0,1.0,0.00025978636689627413,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9212242680587625,1.0,1.0,1.0,1.0,1.0,1.0,0.07097795823756416,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2522938295605435e-12,6.235249533889122e-28,1.0,0.016577362140261714,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,6.497705028364949e-23
LOC100507616,1.0,1.0,1.0,0.2819811115129013,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.30127890887972775,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06743852688069536,0.885458261549165,1.0,1.0,1.0,1.0,1.042971199298871e-93,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08892097975217204,0.07176058108615938,0.7618945629946506,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005753608850949229,0.020445750290582144,1.0,1.0,1.0,1.6723129493147288e-128,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7834993699861402,0.6325815819270812,1.0,1.2195727039186034e-85,1.0,8.559039768346074e-24,1.0,1.0,1.0,1.0,1.0,1.0,0.024952424789112953,1.0,1.0,1.0,0.0006975066545849608,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5260045256952954,1.0,1.0,1.0,1.0,1.0
CASS4,1.0,1.0,1.0,1.0,0.24160886349676336,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.4619231249573296e-05,0.4251659603187412,1.0,1.0,1.0,0.09271485608152703,1.0,1.0,0.0012432052364977774,1.0,1.7793530222105452e-23,1.0,1.0,0.4561290174066167,1.0,1.0,1.0,1.0,1.0,1.3191397296342124e-125,1.0,1.6269443283065389e-124,1.0,1.0,1.0,1.0,3.3051869273086666e-12,1.0,1.0,1.0,1.0,1.0,1.0,0.00026361973293258516,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.15089110135375813,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1762794194561481,0.6729692127468572,1.0,1.0,2.292960389808973e-11,1.0,1.0,1.0,1.0,0.003448619132031658,1.0,1.0,1.0,1.0,1.0,1.0,0.4271590021466085,1.0,1.0,3.124193671580139e-06,1.0,0.038487842328830714,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.015131985103583944,1.0,1.0,1.0,1.0,0.018088053987141566,1.0,1.0,1.0,1.0,1.0,1.0,8.26517700013868e-169,8.013846716460293e-33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SYN2,1.0,1.0,1.0,1.0,0.5371874136214474,1.0,1.0,1.0,0.2149123264469479,1.0,0.011074615976603551,1.0,1.0,3.1204620910348788e-49,1.0,7.207743510790695e-15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6460724865788721e-18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.343605340119868e-14,1.6762609214964009e-06,1.0,1.0,1.0,1.0,1.0,1.0,0.10137265735216151,0.3452210254159347,1.0,1.0,1.0,0.00012516094234452772,1.0,0.45182078762613975,0.480957262662454,2.081790861085791e-12,1.0,1.0,0.09666327180785914,1.0,1.0,0.001800634175386838,1.0,1.0,1.0,1.0,1.0,1.0,0.8795509208610243,1.0,1.0,0.9834363316875268,1.0,1.0,1.0,1.0,0.3723497177611237,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16738151063717133,1.0,1.0,0.26447516589582276,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8498439752561445,1.0,1.0,1.0,1.0,0.750401661365506,1.0,0.4428828160575369,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0005053388387116792,1.0,1.0,0.16590398837787357,4.7905191021507635e-15,1.0,1.0,1.0,1.0,0.08333904119680124,0.6955865534401937,1.0,1.0,1.0,1.0,0.0017059566583779863,1.0,1.0,1.0,1.0,1.0,1.0,0.060611498559484,1.0
CD86,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4640924412700409,1.0,1.0,1.0,1.4759358127775897e-09,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2829099570772878e-18,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.9483188668371617e-16,1.0,1.0,1.0,1.0,1.0,1.0,1.712525920657558e-13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.179294909359482e-156,0.7184789203916344,1.0,0.0,1.0,1.0,1.0,0.9468025194470355,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7092691471563837,1.0,1.0,1.0,1.0,1.0,7.994088808812477e-133,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8909520632589844,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.7395083186103032e-07,6.1173340403241535e-108,1.0,1.0,1.0,0.005753608850949229,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.010324784360131666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5402352158548884,1.0,1.0,0.2600085404526714,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1545534085966987e-07,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NEK10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25721756001767293,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9787904165790484,0.6094704620747569,1.0,1.0,1.0,1.0,1.0,0.008964829047615296,1.0,0.85702361995813,1.0,1.0,1.0,1.0,1.0,1.0,0.8806145875458549,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5394346101977143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9583904702803685,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.702432522392097e-07,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.37054845946213033,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9112182418346314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.020445750290582144,1.0,0.8498439752561445,1.0,1.0,1.0,1.0,0.18837172003498126,0.2322365376785035,1.0,1.0,1.0,1.0,1.0,1.0,0.9220115193126442,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7414059619456566,1.0,1.0,1.0,1.0,1.0,0.4121932105855133,1.0,1.0,1.0,1.0,1.0,1.0,0.4884357034287936,0.8594000157331183,1.0,1.0
ZNF222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07998254178345318,1.0,1.0,1.0,0.8083899327957982,1.0,0.00015608259011113063,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.15338824679540447,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8276984548274802e-08,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9447017445494793,1.0,1.0,1.0,1.0,0.4518931485859815,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.27013632223091544,1.0,1.0,0.2758288450794165,1.0,1.0,1.0,0.48554332974754677,1.0,0.4606424018654841,1.0,1.0,1.0,0.8915517269511177,0.0001567702045900808,1.0,1.0,1.0,1.0,1.0,1.0,0.618033347291238,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6601000771652052,1.0,1.0,1.0,1.0,1.0,1.0,0.4899228533607055,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7792790852675568,1.0,1.0,0.03995990325700476,1.0,1.0,1.0,1.0,0.11471762871814466,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0013944890252467644,1.0,0.14860238616853597,1.0,1.0,1.0,5.717875249011508e-06,1.0,1.0,1.0,1.0,0.8263149772929136,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MINPP1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16000307691738136,1.0,1.0,1.0,1.0,0.9751565577343952,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.48006707722777586,1.0,1.0,0.21713929636103024,1.0,1.0,1.0,1.0,0.09976340295590205,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9710808094988737,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3830985137861568,3.015075754870815e-05,4.620514172249597e-61,1.0,2.8071119327392847e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.336377140879876e-17,1.0,1.0,1.0,3.2704927328277034e-06,1.0,1.0,0.7920762649686817,1.0,1.0,1.0,1.0,1.0,1.0,0.35251224659796243,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8911591577761827,1.0,0.06567445002193353,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.3239047061015594e-07,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7059676081436235,1.0,1.0
KIAA1841,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.805704514055502e-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00015442632073489054,1.0,1.0,1.0,1.0,0.012015997083462614,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.794693151758072,1.0,1.0,1.0,1.0,0.5488610955970694,1.0,1.0,1.0,1.0,0.742252178655332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00231733352953917,1.0,1.0,1.0,1.0,1.7552849166322165e-134,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9788286668786569,1.0,1.0,7.505817082865915e-06,1.0,1.0,1.0,1.0,1.0,0.18837172003498126,1.0,9.336377140879876e-17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.720108012628419e-25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5738090406816667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5804277851883402,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PRKDC,1.0,1.0,9.370743716572219e-88,1.0,1.0,1.0,0.011762585611766284,1.0,1.0,1.0,1.9872512602185626e-07,0.46850389001026804,1.0,6.5283138327218224e-24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9525067557866944,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5199162914702994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.49659486475625e-69,1.0,1.0,1.0,1.0,0.7844405847655398,1.0,1.0,1.0,2.3861346833416005e-26,1.0,1.0,1.0,1.0,1.0,1.0,9.926536623645615e-206,0.7571202249805363,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8801786956347175,1.0,1.0,1.0,0.6404270325479149,3.322010805929966e-05,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.2170356767169382e-40,0.6358696843398529,1.0,7.006634403281551e-29,1.0,1.0,1.0,1.0,1.0,1.6723129493147288e-128,1.0,1.0,1.0,0.2322365376785035,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5765468739197539,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11086568013137175,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1905854683437748e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.8667425429192367e-78
CCDC147,1.0,1.0,1.0,1.0,1.0,1.0,7.720429383472298e-08,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.42122974485771203,1.0,1.0,0.0033930897865377097,1.0,1.0,0.9876173138044293,1.0,1.0,1.0,1.0,1.0,0.01603719182417057,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.023304716100656965,1.0,1.0,1.0,1.0,5.351352263781598e-08,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04755988896835638,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.750401661365506,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00810601064270123,1.0,1.0,1.0,1.0,0.002230197516190069,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0008350705699998803,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2685983037404417,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8021660870197468,1.0,0.34178938795531655,1.0
SPAG9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4466853197448876e-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.7495204786172167e-29,2.1874200188609478e-151,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.61391219845224e-300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.442663316073979e-48,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2865962554189282,1.0,1.0,0.023242594909081805,1.0163103079850287e-96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.280828908915131e-05,1.0,3.6650261831699153e-186,1.0,1.0,5.601326445665511e-14,1.0,1.0,1.0,1.0,0.566711335720019,1.0,1.0,1.0,1.0,1.0,0.2600784234455886,1.0,1.0,1.0,0.2850455892052607,1.0,2.3307338196341066e-86,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00810601064270123,1.0,1.0,1.0,2.2133586195199953e-12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.009449752236979237,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.06672816987451756,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.40743907620250375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
